step,system_mean_waiting_time_mc,system_mean_waiting_time_mb
806.0,18.270408163265305,22.06578947368421
811.0,17.428571428571427,21.883116883116884
816.0,15.704081632653061,19.67965367965368
821.0,13.83838383838384,16.776824034334766
826.0,12.419191919191919,15.471861471861471
831.0,11.41,14.217391304347826
836.0,10.475,13.852813852813853
841.0,9.430693069306932,13.120689655172415
846.0,8.944162436548224,12.225108225108226
851.0,9.14572864321608,12.22844827586207
856.0,9.628140703517587,12.817021276595744
861.0,9.42713567839196,12.86808510638298
866.0,10.009950248756219,13.214592274678111
871.0,10.666666666666666,14.357758620689655
876.0,11.563106796116505,15.425531914893616
881.0,12.844660194174757,16.18143459915612
886.0,13.0625,17.271966527196653
891.0,14.38679245283019,19.298319327731093
896.0,16.406698564593302,21.60593220338983
901.0,17.601895734597157,22.3
906.0,18.523809523809526,24.116182572614107
911.0,19.85645933014354,25.954166666666666
916.0,20.47196261682243,27.584362139917694
921.0,22.65566037735849,30.173553719008265
926.0,24.81516587677725,32.27049180327869
931.0,26.54245283018868,34.391836734693875
936.0,27.411214953271028,36.375510204081635
941.0,26.516279069767442,37.54471544715447
946.0,26.666666666666668,34.56910569105691
951.0,26.36697247706422,33.41129032258065
956.0,25.65610859728507,33.36032388663968
961.0,25.085972850678733,31.68951612903226
966.0,23.800925925925927,31.366935483870968
971.0,23.516279069767442,30.715447154471544
976.0,23.578703703703702,29.510204081632654
981.0,21.97685185185185,28.6260162601626
986.0,20.69158878504673,28.271255060728745
991.0,21.564593301435405,26.296
996.0,20.10900473933649,26.52016129032258
1001.0,21.28909952606635,25.77016129032258
1006.0,20.957142857142856,26.184
1011.0,21.754716981132077,25.35458167330677
1016.0,22.40566037735849,25.9
1021.0,22.0,25.396
1026.0,21.061904761904763,25.484
1031.0,21.289719626168225,24.7578125
1036.0,21.649769585253456,24.578125
1041.0,22.26388888888889,24.679536679536678
1046.0,23.087962962962962,24.71814671814672
1051.0,23.85388127853881,25.164750957854405
1056.0,22.881278538812786,24.93076923076923
1061.0,21.423423423423422,23.81226053639847
1066.0,20.690582959641254,21.680608365019012
1071.0,19.45777777777778,22.954545454545453
1076.0,18.54222222222222,21.314176245210728
1081.0,17.342222222222222,20.868725868725868
1086.0,16.986486486486488,21.153846153846153
1091.0,15.977678571428571,21.12878787878788
1096.0,16.63963963963964,20.041044776119403
1101.0,17.43243243243243,21.048872180451127
1106.0,17.75225225225225,21.428571428571427
1111.0,18.67579908675799,22.720754716981133
1116.0,20.06787330316742,24.778625954198475
1121.0,21.793721973094172,27.061068702290076
1126.0,23.6457399103139,29.33969465648855
1131.0,25.546666666666667,31.5381679389313
1136.0,26.853982300884955,32.44015444015444
1141.0,27.384955752212388,32.83076923076923
1146.0,25.34070796460177,30.465384615384615
1151.0,25.424778761061948,30.484496124031008
1156.0,26.12775330396476,31.077220077220076
1161.0,27.048458149779737,32.08015267175573
1166.0,27.213043478260868,32.241379310344826
1171.0,27.27947598253275,32.310344827586206
1176.0,25.837004405286343,32.158490566037734
1181.0,25.854625550660792,30.94007490636704
1186.0,24.2,28.75836431226766
1191.0,23.53711790393013,28.94402985074627
1196.0,23.202643171806166,29.370786516853933
1201.0,22.394736842105264,28.383763837638377
1206.0,21.523206751054854,26.007246376811594
1211.0,21.127118644067796,25.69927536231884
1216.0,20.114406779661017,25.67509025270758
1221.0,20.49576271186441,26.445652173913043
1226.0,20.0635593220339,25.523297491039425
1231.0,19.561702127659576,26.5431654676259
1236.0,19.594017094017094,26.093189964157705
1241.0,20.455696202531644,26.565836298932386
1246.0,20.966666666666665,26.327402135231317
1251.0,21.049586776859503,28.21785714285714
1256.0,22.419753086419753,27.632142857142856
1261.0,23.098765432098766,28.281690140845072
1266.0,23.7125,28.4140350877193
1271.0,23.852941176470587,28.996478873239436
1276.0,25.343096234309623,29.669014084507044
1281.0,26.113445378151262,30.395833333333332
1286.0,27.067510548523206,28.76736111111111
1291.0,28.472803347280333,30.072413793103447
1296.0,27.875,30.852739726027398
1301.0,26.08641975308642,29.75
1306.0,24.889344262295083,28.410344827586208
1311.0,23.799180327868854,27.513698630136986
1316.0,23.644628099173552,28.285223367697593
1321.0,23.525210084033613,28.730103806228374
1326.0,23.033333333333335,29.256140350877192
1331.0,23.414225941422593,27.71875
1336.0,23.510460251046027,28.41549295774648
1341.0,22.98728813559322,30.160142348754448
1346.0,22.1218487394958,29.064285714285713
1351.0,20.97907949790795,28.303571428571427
1356.0,21.19747899159664,26.411971830985916
1361.0,20.41322314049587,27.174216027874564
1366.0,21.0,26.996539792387544
1371.0,21.40740740740741,27.356401384083046
1376.0,21.477551020408164,28.59106529209622
1381.0,21.89516129032258,28.53448275862069
1386.0,22.13765182186235,29.424137931034483
1391.0,22.445344129554655,30.1340206185567
1396.0,23.324,31.99310344827586
1401.0,25.084,31.081911262798634
1406.0,25.64426877470356,33.13559322033898
1411.0,26.57751937984496,33.888513513513516
1416.0,27.146718146718147,33.57046979865772
1421.0,28.33852140077821,33.651006711409394
1426.0,28.23828125,35.137123745819395
1431.0,29.410852713178294,34.72185430463576
1436.0,29.167315175097276,37.01
1441.0,29.33976833976834,35.61184210526316
1446.0,30.476377952755904,36.37623762376238
1451.0,30.55294117647059,36.788079470198674
1456.0,31.30078125,37.115511551155116
1461.0,32.68627450980392,36.66776315789474
1466.0,32.082352941176474,37.412541254125415
1471.0,31.49805447470817,36.01650165016502
1476.0,30.25,36.61513157894737
1481.0,30.833333333333332,36.843648208469055
1486.0,32.38610038610039,38.12012987012987
1491.0,33.628352490421456,39.605177993527505
1496.0,29.862595419847327,37.33660130718954
1501.0,29.48828125,35.87540983606557
1506.0,28.679536679536678,35.8936877076412
1511.0,28.057692307692307,35.28852459016394
1516.0,28.045801526717558,35.05245901639344
1521.0,28.543726235741445,34.78064516129032
1526.0,27.6425855513308,35.63548387096774
1531.0,27.38783269961977,32.20700636942675
1536.0,24.92105263157895,32.29392971246006
1541.0,24.41044776119403,29.567307692307693
1546.0,23.507407407407406,29.196202531645568
1551.0,22.299625468164795,27.865203761755485
1556.0,21.636704119850187,26.981308411214954
1561.0,21.760299625468164,27.227414330218068
1566.0,21.816479400749063,26.534375
1571.0,21.690298507462686,27.353125
1576.0,21.892592592592592,28.141065830721004
1581.0,21.940959409594097,29.22257053291536
1586.0,22.94139194139194,28.438871473354233
1591.0,23.399267399267398,28.690402476780186
1596.0,23.454212454212453,28.3109756097561
1601.0,23.98168498168498,29.075528700906343
1606.0,24.69927536231884,30.078787878787878
1611.0,25.624087591240876,30.513595166163142
1616.0,27.318681318681318,32.06363636363636
1621.0,26.681159420289855,33.51204819277108
1626.0,27.619565217391305,34.25075528700906
1631.0,28.71794871794872,35.18844984802432
1636.0,28.424908424908423,34.775075987841944
1641.0,29.00735294117647,36.48192771084337
1646.0,30.871794871794872,36.49700598802395
1651.0,32.12177121771218,38.03915662650602
1656.0,32.859778597785976,39.166666666666664
1661.0,32.172161172161175,40.093939393939394
1666.0,33.97802197802198,40.30909090909091
1671.0,32.79272727272727,38.50909090909091
1676.0,31.12043795620438,36.853731343283584
1681.0,29.35611510791367,36.094674556213015
1686.0,27.39350180505415,35.0
1691.0,26.432727272727274,33.428994082840234
1696.0,25.964028776978417,32.11209439528024
1701.0,24.667857142857144,32.45427728613569
1706.0,25.845878136200717,32.40588235294118
1711.0,25.747330960854093,33.21739130434783
1716.0,25.18661971830986,33.2927536231884
1721.0,24.685512367491167,30.667638483965014
1726.0,24.052816901408452,30.149122807017545
1731.0,23.814035087719297,29.403508771929825
1736.0,23.72473867595819,28.86549707602339
1741.0,22.348275862068967,29.087976539589445
1746.0,22.76736111111111,27.502906976744185
1751.0,22.397923875432525,27.78840579710145
1756.0,22.43205574912892,28.661807580174926
1761.0,23.122377622377623,28.652298850574713
1766.0,24.86759581881533,30.123919308357348
1771.0,26.27777777777778,31.01432664756447
1776.0,26.59931506849315,32.080229226361034
1781.0,27.910958904109588,33.14
1786.0,28.777397260273972,33.52840909090909
1791.0,29.627586206896552,34.74928774928775
1796.0,29.814685314685313,33.49283667621776
1801.0,28.709342560553633,35.240687679083095
1806.0,28.979591836734695,35.69209039548023
1811.0,30.293515358361773,36.15297450424929
1816.0,31.47079037800687,37.70454545454545
1821.0,32.688581314878896,38.621468926553675
1826.0,34.50689655172414,39.00282485875706
1831.0,34.74829931972789,40.44915254237288
1836.0,35.30034129692833,41.498591549295774
1841.0,35.460750853242324,42.83098591549296
1846.0,36.061016949152545,42.75070028011204
1851.0,37.16382252559727,43.59103641456583
1856.0,37.0578231292517,42.99441340782123
1861.0,37.57142857142857,43.0633608815427
1866.0,38.27272727272727,43.74590163934426
1871.0,37.127946127946124,43.05177111716621
1876.0,35.72909698996656,42.44836956521739
1881.0,33.67880794701987,42.93972602739726
1886.0,32.674418604651166,41.42857142857143
1891.0,32.742574257425744,39.86065573770492
1896.0,32.0364238410596,39.08152173913044
1901.0,31.86046511627907,38.77297297297297
1906.0,31.633663366336634,37.87567567567567
1911.0,30.526315789473685,37.75675675675676
1916.0,30.288079470198674,35.20967741935484
1921.0,28.128712871287128,32.43010752688172
1926.0,27.03,32.72432432432432
1931.0,26.891525423728815,32.25135135135135
1936.0,25.18918918918919,32.17934782608695
1941.0,25.6722972972973,30.339673913043477
1946.0,24.700680272108844,28.717391304347824
1951.0,23.983050847457626,28.328767123287673
1956.0,23.1734693877551,27.084699453551913
1961.0,21.40740740740741,24.44959128065395
1966.0,20.300675675675677,24.32972972972973
1971.0,20.804054054054053,23.77027027027027
1976.0,20.590604026845636,24.836898395721924
1981.0,20.983221476510067,24.698924731182796
1986.0,21.023411371237458,24.857908847184987
1991.0,20.966996699669966,25.451871657754012
1996.0,21.60927152317881,26.642666666666667
